onset	duration	trial_type	value	sample
210.75590117647056	0.0999908447265625	Fixation	1	210632
211.45631294117646	0.100006103515625	ISI Onset	3	211332
211.8725576470588	0.100006103515625	Go Cue	2	211748
212.25678352941173	0.0999908447265625	Response	4	212132
218.65754647058822	0.100006103515625	Fixation	1	218529
219.05778176470585	0.0999908447265625	ISI Onset	3	218929
219.67414411764705	0.0999908447265625	Go Cue	2	219545
220.10139529411762	0.100006103515625	Response	4	219972
226.42511294117645	0.100006103515625	Fixation	1	226292
226.8253482352941	0.100006103515625	ISI Onset	3	226692
227.12452411764704	0.0999908447265625	Go Cue	2	226991
227.59680176470587	0.100006103515625	Response	4	227463
233.89250294117645	0.100006103515625	Fixation	1	233755
234.3927970588235	0.100006103515625	ISI Onset	3	234255
234.9921494117647	0.0999908447265625	Go Cue	2	234854
235.37337352941174	0.100006103515625	Response	4	235235
241.7771382352941	0.0999908447265625	Fixation	1	241635
242.47754999999998	0.0999908447265625	ISI Onset	3	242335
242.99385352941175	0.100006103515625	Go Cue	2	242851
243.4801394117647	0.100006103515625	Response	4	243337
249.74482235294116	0.0999908447265625	Fixation	1	249598
250.0449988235294	0.100006103515625	ISI Onset	3	249898
250.76142	0.100006103515625	Go Cue	2	250614
251.2857282352941	0.100006103515625	Response	4	251138
257.51238882352936	0.100006103515625	Fixation	1	257361
258.0126829411764	0.0999755859375	ISI Onset	3	257861
258.41191764705883	0.100006103515625	Go Cue	2	258260
258.92021647058823	0.0999755859375	Response	4	258768
265.1638870588235	0.100006103515625	Fixation	1	265008
265.76424	0.0999755859375	ISI Onset	3	265608
266.26353352941175	0.100006103515625	Go Cue	2	266107
266.64075529411764	0.100006103515625	Response	4	266484
281.06623588235294	0.100006103515625	Fixation	1	280901
281.56653	0.100006103515625	ISI Onset	3	281401
282.28195058823525	0.100006103515625	Go Cue	2	282116
282.8893076470588	0.100006103515625	Response	4	282723
289.03391999999997	0.100006103515625	Fixation	1	288864
289.534214117647	0.100006103515625	ISI Onset	3	289364
290.0335076470588	0.100006103515625	Go Cue	2	289863
290.4687635294117	0.100006103515625	Response	4	290298
296.7684670588235	0.100006103515625	Fixation	1	296594
297.36881999999997	0.100006103515625	ISI Onset	3	297194
297.8851235294117	0.100006103515625	Go Cue	2	297710
298.3513976470588	0.0999755859375	Response	4	298176
304.63609235294115	0.100006103515625	Fixation	1	304457
305.0363276470588	0.100006103515625	ISI Onset	3	304857
305.65268999999995	0.100006103515625	Go Cue	2	305473
306.12897	0.100006103515625	Response	4	305949
312.4036588235294	0.100006103515625	Fixation	1	312220
312.90395294117644	0.100006103515625	ISI Onset	3	312720
313.50330529411764	0.100006103515625	Go Cue	2	313319
313.93956176470584	0.0999755859375	Response	4	313755
320.23826470588233	0.100006103515625	Fixation	1	320050
320.8386176470588	0.100006103515625	ISI Onset	3	320650
321.5540382352941	0.100006103515625	Go Cue	2	321365
321.94927058823527	0.0999755859375	Response	4	321760
328.3060076470588	0.100006103515625	Fixation	1	328113
328.80630176470584	0.100006103515625	ISI Onset	3	328613
329.1224876470588	0.0999755859375	Go Cue	2	328929
329.5647476470588	0.0999755859375	Response	4	329371
335.8734564705882	0.100006103515625	Fixation	1	335676
336.17363294117644	0.0999755859375	ISI Onset	3	335976
336.4898188235294	0.100006103515625	Go Cue	2	336292
337.060154117647	0.100006103515625	Response	4	336862
343.2407876470588	0.100006103515625	Fixation	1	343039
343.54096411764704	0.100006103515625	ISI Onset	3	343339
