trial_number	fast_or_slow	fix_duration	isi_duration	left_or_right	keypressed	RT	fix_onset_time	fixation_time	go_time	target_duration	response_time	correct	pd_parser_sample
38	fast	0.6	0.6	right	79	0.78976	533.8331	0.3416	1.528	1.333	2.3004	1	835203
39	fast	0.5	0.4	left	80	1.0187	542.9114	0.35134	1.2368	1.333	2.2382	1	844291
40	fast	0.3	0.4	right	79	3.0103	551.6921	0.34144	1.0267	1.333	4.0197	0	853062
41	fast	0.7	0.6	right	79	0.95001	560.2627	0.35748	1.6272	1.333	2.56	1	861650
42	fast	0.7	0.7	right	79	1.2925	569.4338	0.35761	1.7269	1.333	3.0024	1	870821
43	fast	0.6	0.5	left	80	1.374	578.7052	0.35773	1.4271	1.333	2.7831	0	880092
44	fast	0.7	0.4	right	0	0	587.6756	0.34129	1.4272	1.333	n/a	n/a	889046
45	fast	0.3	0.4	left	0	0	596.6469	0.35819	1.0269	1.333	n/a	n/a	898034
46	fast	0.3	0.3	left	0	0	605.2208	0.35465	0.92301	1.333	n/a	n/a	906604
47	fast	0.6	0.6	left	80	2.7541	613.6876	0.34216	1.5272	1.333	4.2639	0	915058
48	fast	0.7	0.3	right	79	2.1078	622.7584	0.34162	1.328	1.333	3.417	0	924130
49	fast	0.3	0.7	right	79	3.2236	631.6303	0.35785	1.3272	1.333	4.5335	0	933017
50	fast	0.3	0.7	left	80	2.0435	640.5015	0.35705	1.3288	1.333	3.3519	0	941888
51	fast	0.5	0.3	left	80	1.4808	649.3711	0.35793	1.1295	1.333	2.5899	0	950759
52	fast	0.7	0.6	left	80	2.0958	658.0416	0.35881	1.6284	1.333	3.7067	0	959430
53	fast	0.5	0.3	right	79	2.2373	667.2142	0.35721	1.1259	1.333	3.3452	0	968601
54	fast	0.3	0.6	left	80	2.1413	675.8835	0.35892	1.2278	1.333	3.3519	0	977272
55	fast	0.3	0.6	left	80	2.0917	684.6555	0.35766	1.2258	1.333	3.3003	0	986043
56	fast	0.6	0.7	left	80	2.5585	693.4274	0.35602	1.6264	1.333	4.1671	0	994814
57	fast	0.6	0.7	left	80	1.7963	702.5975	0.35679	1.6257	1.333	3.4046	0	1003985
58	fast	0.7	0.4	left	80	1.0054	711.7671	0.3584	1.4276	1.333	2.415	1	1013156
59	fast	0.6	0.3	left	80	1.0713	720.7384	0.35865	1.2255	1.333	2.2804	1	1022127
60	fast	0.3	0.6	right	79	1.1131	729.5093	0.35819	1.2278	1.333	2.3238	1	1030898
61	fast	0.4	0.7	right	80	1.9019	738.2817	0.35737	1.4261	1.333	3.3104	0	1039668
62	fast	0.7	0.4	left	80	0.96758	747.2523	0.35668	1.4281	1.333	2.3761	1	1048639
63	fast	0.3	0.6	left	80	1.0354	756.226	0.37116	1.2405	1.333	2.2583	1	1057627
64	fast	0.7	0.3	right	79	0.97084	765.0105	0.35718	1.3266	1.333	2.2804	1	1066398
65	fast	0.7	0.4	left	0	0	773.881	0.35778	1.4399	1.333	n/a	n/a	1075269
66	fast	0.4	0.6	right	79	0.88115	782.8566	0.353	1.3383	1.333	2.2015	1	1084240
67	fast	0.6	0.7	right	79	1.3115	791.7386	0.35861	1.628	1.333	2.9218	1	1093127
68	fast	0.5	0.5	left	80	1.5783	800.9107	0.37344	1.3268	1.333	2.8876	0	1102315
69	fast	0.6	0.3	left	80	1.4414	809.7809	0.35826	1.2272	1.333	2.6514	0	1111170
70	fast	0.6	0.3	left	80	0.98768	818.5525	0.35733	1.2256	1.333	2.196	1	1119940
71	fast	0.3	0.6	left	80	0.84561	827.3227	0.35787	1.2273	1.333	2.0558	1	1128711
72	fast	0.6	0.3	left	80	1.1346	836.094	0.37431	1.2259	1.333	2.3447	1	1137499
73	fast	0.4	0.3	left	80	1.2008	844.8687	0.37073	1.0388	1.333	2.2215	1	1146270
74	fast	0.4	0.4	left	80	0.93098	853.4514	0.37528	1.1277	1.333	2.0415	1	1154857
75	fast	0.7	0.5	right	79	1.1873	862.1241	0.37338	1.529	1.333	2.6967	1	1163528
76	slow	0.5	0.4	right	79	1.9895	973.6259	0.39039	1.2268	3.5546	3.1988	1	n/a
77	slow	0.6	0.5	right	79	1.3562	982.397	0.32289	1.427	3.5546	2.7642	1	1283752
78	slow	0.5	0.6	right	79	0.90339	991.3662	0.32504	1.4276	3.5546	2.314	1	1292723
79	slow	0.4	0.5	right	79	1.0094	1000.338	0.32442	1.2286	3.5546	2.2188	1	1301695
80	slow	0.4	0.7	left	80	1.2773	1009.1087	0.32452	1.426	3.5546	2.6869	1	1310466
81	slow	0.7	0.3	left	80	1.0617	1018.0796	0.32397	1.328	3.5546	2.3706	1	1319436
82	slow	0.6	0.7	left	80	2.1374	1026.9499	0.32462	1.6277	3.5546	3.7479	1	1328307
83	slow	0.6	0.5	right	79	1.572	1036.1219	0.32442	1.4284	3.5546	2.9814	1	1337478
84	slow	0.3	0.3	right	79	1.1569	1045.0926	0.32441	0.92629	3.5546	2.0658	1	1346449
85	slow	0.4	0.4	left	80	1.1322	1053.5653	0.33844	1.126	3.5546	2.2388	1	1354937
86	slow	0.4	0.7	right	79	1.5874	1062.2335	0.32434	1.4271	3.5546	2.9974	1	1363591
87	slow	0.4	0.5	left	80	1.008	1071.2053	0.32403	1.2279	3.5546	2.2173	1	1372562
88	slow	0.6	0.7	left	80	1.1708	1079.9762	0.3244	1.6272	3.5546	2.7801	1	1381333
89	slow	0.3	0.4	right	79	1.0322	1089.1472	0.32407	1.0265	3.5546	2.0416	1	1390504
90	slow	0.5	0.3	left	80	1.5168	1097.7182	0.32407	1.1271	3.5546	2.6268	1	1399074
91	slow	0.4	0.6	right	79	1.0534	1106.3903	0.33924	1.3275	3.5546	2.3606	1	1407762
92	slow	0.3	0.4	right	79	1.0076	1115.2589	0.32459	1.0272	3.5546	2.0178	1	1416616
93	slow	0.4	0.3	left	80	0.93016	1123.8306	0.3396	1.0268	3.5546	1.9378	1	1425204
94	slow	0.4	0.5	right	79	1.0204	1132.3997	0.32502	1.2291	3.5546	2.2311	1	1433758
95	slow	0.4	0.5	left	80	1.1386	1141.1723	0.34021	1.2271	3.5546	2.3465	1	1442546
96	slow	0.3	0.5	left	80	0.9065	1149.9419	0.34146	1.1276	3.5546	2.0163	1	1451316
97	slow	0.3	0.6	right	79	1.0914	1158.6135	0.34072	1.2267	3.5546	2.3014	1	1459987
98	slow	0.5	0.7	left	80	1.6597	1167.3853	0.33948	1.5258	3.5546	3.1683	1	1468758
99	slow	0.5	0.6	right	79	2.3953	1176.4609	0.33546	1.4387	3.5546	3.8148	1	1477829
100	slow	0.5	0.7	left	80	1.0401	1185.4422	0.34126	1.5263	3.5546	2.5495	1	1486817
101	slow	0.5	0.7	left	80	0.99136	1194.5133	0.34065	1.527	3.5546	2.5013	1	1495888
102	slow	0.4	0.7	right	79	1.4991	1203.5871	0.33805	1.4233	3.5546	2.9058	1	1504959
103	slow	0.7	0.5	right	79	1.0698	1212.5562	0.34049	1.5287	3.5546	2.5786	1	1513930
104	slow	0.4	0.7	left	80	0.99498	1221.6267	0.357	1.4263	3.5546	2.4046	1	1523017
105	slow	0.5	0.7	right	79	0.89128	1230.5982	0.33979	1.5284	3.5546	2.3996	1	1531972
106	slow	0.3	0.7	left	80	0.8014	1239.6687	0.34048	1.3265	3.5546	2.1107	1	1541043
107	slow	0.7	0.7	right	79	0.80552	1248.5399	0.33994	1.7257	3.5546	2.5144	1	1549914
108	slow	0.5	0.4	left	80	1.1002	1257.8107	0.33986	1.2269	3.5546	2.309	1	1559185
109	slow	0.3	0.5	left	80	1.0557	1266.5838	0.33859	1.1259	3.5546	2.163	1	1567956
110	slow	0.4	0.6	right	79	1.1762	1275.2531	0.33971	1.3255	3.5546	2.4848	1	1576627
111	slow	0.6	0.7	right	79	0.88858	1284.1237	0.33998	1.6261	3.5546	2.4975	1	1585497
112	slow	0.4	0.5	right	79	1.0127	1293.2971	0.33794	1.2236	3.5546	2.2192	1	1594669
113	slow	0.6	0.3	left	80	1.353	1302.0659	0.34005	1.2262	3.5546	2.5618	1	1603439
114	slow	0.4	0.3	right	79	1.1877	1310.8367	0.33909	1.0251	3.5546	2.1957	1	1612210
115	slow	0.6	0.7	right	79	1.1441	1319.407	0.34046	1.626	3.5546	2.7529	1	1620781
116	slow	0.4	0.4	right	79	1.2444	1328.5781	0.33971	1.1248	3.5546	2.352	1	1629952
117	slow	0.4	0.5	left	80	1.1574	1337.2479	0.34121	1.2289	3.5546	2.3676	1	1638623
118	slow	0.5	0.6	right	79	3.4415	1346.0205	0.33877	1.4244	3.5546	4.8492	1	1647394
119	slow	0.5	0.3	left	80	1.2995	1354.9929	0.33774	1.1226	3.5546	2.4049	1	1656365
120	slow	0.5	0.7	right	79	1.083	1363.6605	0.3406	1.5264	3.5546	2.5923	1	1665036
121	slow	0.7	0.3	right	79	1.3052	1372.732	0.34024	1.328	3.5546	2.614	1	1674107
122	slow	0.6	0.6	left	80	1.2171	1381.6034	0.3563	1.5248	3.5546	2.7249	1	1682994
123	slow	0.7	0.5	right	79	1.1088	1390.6736	0.34028	1.5286	3.5546	2.6172	1	1692049
124	slow	0.3	0.4	left	80	0.90128	1399.7445	0.34066	1.0261	3.5546	1.9103	1	1701120
125	slow	0.4	0.7	right	79	0.81273	1408.3161	0.35621	1.4275	3.5546	2.2205	1	1709707
126	slow	0.6	0.4	right	79	0.95189	1417.2888	0.35503	1.3242	3.5546	2.2584	1	1718678
127	slow	0.5	0.4	right	79	0.99805	1426.1574	0.35665	1.2264	3.5546	2.2073	1	1727549
128	slow	0.3	0.5	left	80	1.1175	1434.9291	0.3564	1.1249	3.5546	2.2242	1	1736320
129	slow	0.7	0.4	left	80	1.1003	1443.5983	0.35817	1.4271	3.5546	2.5101	1	1744991
130	slow	0.6	0.5	right	79	1.3146	1452.5706	0.38929	1.4287	3.5546	2.7236	1	n/a
131	slow	0.3	0.5	right	79	1.0758	1461.5421	0.35538	1.124	3.5546	2.1823	1	1762933
132	slow	0.4	0.7	right	79	1.183	1470.2113	0.35716	1.4266	3.5546	2.5913	1	1771604
133	slow	0.7	0.6	left	80	1.2248	1479.1824	0.35764	1.6255	3.5546	2.8328	1	1780575
134	slow	0.4	0.3	left	80	1.5721	1488.3529	0.35778	1.0266	3.5546	2.5814	1	1789746
135	slow	0.7	0.6	left	80	1.396	1496.9251	0.35676	1.6261	3.5546	3.0044	1	1798317
136	slow	0.3	0.5	left	80	1.1534	1506.0958	0.35629	1.126	3.5546	2.2621	1	1807488
137	slow	0.7	0.4	right	79	1.9993	1514.7672	0.35557	1.4256	3.5546	3.4071	1	1816158
138	slow	0.7	0.3	right	79	2.2191	1523.7376	0.35681	1.3255	3.5546	3.527	1	1825129
139	slow	0.5	0.6	right	79	1.9482	1532.6098	0.35544	1.4246	3.5546	3.3554	1	1834000
140	slow	0.5	0.7	right	79	1.6684	1541.5801	0.35538	1.5251	3.5546	3.1757	1	1842971
141	slow	0.7	0.7	left	80	1.1976	1550.6503	0.35621	1.7263	3.5546	2.9053	1	1852042
142	slow	0.7	0.6	left	80	1.2727	1559.9197	0.35805	1.6277	3.5546	2.8829	1	1861313
143	slow	0.6	0.5	left	80	2.0085	1569.093	0.35618	1.4243	3.5546	3.4157	1	1870484
144	slow	0.6	0.3	left	80	1.3041	1578.0632	0.35651	1.2261	3.5546	2.5129	1	1879455
145	slow	0.5	0.4	left	80	1.5059	1586.8351	0.35579	1.2248	3.5546	2.7124	1	1888226
146	slow	0.4	0.4	right	79	1.5021	1595.6067	0.35503	1.1243	3.5546	2.6082	1	1896997
147	slow	0.7	0.7	left	80	1.4261	1604.2758	0.37323	1.7256	3.5546	3.1347	1	1905685
148	slow	0.3	0.6	left	80	1.3669	1613.5474	0.37281	1.2249	3.5546	2.5745	1	1914956
149	slow	0.3	0.5	left	80	1.3674	1622.3194	0.37131	1.1256	3.5546	2.4738	1	1923727
150	slow	0.7	0.3	left	80	1.3308	1630.9892	0.35606	1.3242	3.5546	2.6374	1	1932381
151	slow	0.7	0.4	right	79	1.3216	1687.8068	0.39795	1.4337	3.5546	2.7381	1	n/a
152	slow	0.5	0.3	left	80	1.1242	1696.7855	0.32323	1.1275	3.5546	2.2328	1	1998146
153	slow	0.3	0.4	right	79	0.88174	1705.4563	0.32378	1.0276	3.5546	1.8893	1	2006817
154	slow	0.5	0.4	right	79	0.99995	1714.029	0.32111	1.2261	3.5546	2.2071	1	2015387
155	slow	0.6	0.4	left	80	0.91369	1722.7987	0.3232	1.3269	3.5546	2.2215	1	2024158
156	slow	0.5	0.5	left	80	0.93459	1731.6691	0.32368	1.327	3.5546	2.2425	1	2033029
157	slow	0.7	0.6	right	79	0.9629	1740.5393	0.32416	1.6282	3.5546	2.5716	1	2041900
158	slow	0.4	0.5	right	79	0.82389	1749.7105	0.32348	1.2258	3.5546	2.0327	1	2051071
159	slow	0.5	0.6	left	80	2.5735	1758.4818	0.32377	1.4253	3.5546	3.9822	1	2059842
160	slow	0.6	0.3	left	80	1.1241	1767.453	0.32353	1.2247	3.5546	2.3322	1	2068813
161	slow	0.5	0.5	left	80	0.99124	1776.2257	0.32118	1.3244	3.5546	2.2964	1	2077584
162	slow	0.6	0.4	left	80	0.96497	1785.0935	0.34133	1.3282	3.5546	2.2744	1	2086472
163	slow	0.5	0.3	right	79	0.83934	1793.9734	0.34972	1.1345	3.5546	1.9566	1	2095359
164	slow	0.6	0.3	right	79	1.7377	1802.6686	0.34134	1.2262	3.5546	2.946	1	2104047
165	slow	0.4	0.6	left	80	0.96533	1811.4458	0.33529	1.3376	3.5546	2.2844	1	2112818
166	slow	0.4	0.3	left	80	1.591	1820.3307	0.35402	1.0384	3.5546	2.613	1	n/a
167	slow	0.5	0.4	left	80	1.8046	1828.9158	0.34018	1.2257	3.5546	3.0132	1	2130293
168	slow	0.3	0.3	right	79	0.98789	1837.6918	0.3347	0.9381	3.5546	1.9064	1	2139063
169	slow	0.4	0.5	right	79	2.1425	1846.1732	0.34046	1.2273	3.5546	3.3512	1	2147551
170	slow	0.6	0.3	left	80	1.1545	1854.9446	0.33982	1.226	3.5546	2.3637	1	2156322
171	slow	0.6	0.3	left	80	1.2884	1863.7196	0.33493	1.2395	3.5546	2.5089	1	2165093
172	slow	0.5	0.4	right	79	0.90084	1872.5028	0.33975	1.2249	3.5546	2.109	1	2173880
173	slow	0.7	0.4	left	80	1.3831	1881.2739	0.33887	1.4255	3.5546	2.7917	1	2182651
174	slow	0.4	0.3	right	79	2.2695	1890.2455	0.33911	1.0235	3.5546	3.2767	1	2191622
175	slow	0.6	0.4	right	79	2.9281	1898.8211	0.334	1.3379	3.5546	4.2469	1	2200193
176	slow	0.7	0.7	left	80	2.0524	1907.7031	0.33904	1.7254	3.5546	3.7609	1	2209080
177	slow	0.5	0.4	right	79	0.88379	1916.9748	0.33882	1.2244	3.5546	2.0915	1	2218351
178	slow	0.5	0.4	left	80	1.5205	1925.7522	0.33245	1.2335	3.5546	2.7375	1	2227122
179	slow	0.5	0.6	left	80	1.149	1934.5324	0.33966	1.4247	3.5546	2.5567	1	2235910
180	slow	0.6	0.6	left	80	1.1663	1943.5031	0.34032	1.5245	3.5546	2.6743	1	2244881
181	slow	0.7	0.4	left	80	1.8197	1952.578	0.33547	1.4381	3.5546	3.241	1	2253952
182	slow	0.3	0.7	left	80	1.9721	1961.5624	0.33925	1.3255	3.5546	3.2786	1	2262939
183	slow	0.3	0.7	left	80	1.2304	1970.4321	0.33987	1.3249	3.5546	2.5388	1	2271810
184	slow	0.5	0.4	left	80	1.3821	1979.3038	0.33978	1.227	3.5546	2.5894	1	2280681
185	slow	0.3	0.4	left	80	0.9694	1988.0747	0.33881	1.0269	3.5546	1.977	1	2289452
186	slow	0.6	0.7	right	79	0.93763	1996.6456	0.33943	1.6262	3.5546	2.5448	1	2298023
187	slow	0.4	0.7	right	79	0.9006	2005.8162	0.33947	1.4274	3.5546	2.3088	1	2307194
188	slow	0.4	0.6	right	79	1.7099	2014.7908	0.35282	1.3379	3.5546	3.0313	1	2316182
189	slow	0.6	0.4	left	80	1.2654	2023.676	0.33839	1.3233	3.5546	2.5721	1	2325053
190	slow	0.3	0.6	left	80	1.087	2032.546	0.33978	1.2254	3.5546	2.2937	1	2333924
191	slow	0.5	0.3	right	79	1.7702	2041.316	0.34048	1.1272	3.5546	2.878	1	2342695
192	slow	0.7	0.6	left	80	1.1539	2049.9873	0.33917	1.6249	3.5546	2.7618	1	2351365
193	slow	0.3	0.3	left	80	1.5153	2059.1587	0.33857	0.92476	3.5546	2.4229	1	2360536
194	slow	0.5	0.7	left	80	1.1045	2067.6297	0.33838	1.5272	3.5546	2.6115	1	2369007
195	slow	0.6	0.3	right	79	1.232	2076.7025	0.35385	1.2408	3.5546	2.4534	1	2378095
196	slow	0.4	0.4	right	79	1.1877	2085.4875	0.3561	1.1259	3.5546	2.2957	1	2386883
197	slow	0.4	0.3	left	80	1.2553	2094.1591	0.35528	1.0233	3.5546	2.2616	1	2395553
198	slow	0.5	0.5	right	79	1.4851	2102.7323	0.35268	1.3381	3.5546	2.8063	1	2404124
199	slow	0.5	0.6	right	79	1.405	2111.6171	0.35606	1.4274	3.5546	2.8125	1	2413012
200	slow	0.6	0.5	left	80	1.1399	2120.5883	0.355	1.4239	3.5546	2.5471	1	2421983
201	slow	0.3	0.3	right	79	1.3471	2129.559	0.35511	0.92314	3.5546	2.2537	1	2430954
202	slow	0.7	0.7	right	79	1.0886	2138.0326	0.35256	1.7411	3.5546	2.813	1	2439424
203	slow	0.4	0.5	left	80	1.4059	2147.3206	0.35203	1.24	3.5546	2.6265	1	2448712
204	slow	0.4	0.5	left	80	1.1227	2156.105	0.35519	1.2266	3.5546	2.3297	1	2457500
205	slow	0.5	0.7	right	79	1.3544	2164.8758	0.35599	1.5239	3.5546	2.8614	1	2466271
206	slow	0.7	0.6	left	80	1.0813	2173.9467	0.35552	1.6246	3.5546	2.6888	1	2475342
207	slow	0.6	0.4	left	80	1.1392	2183.1182	0.35494	1.3244	3.5546	2.4464	1	2484513
208	slow	0.4	0.4	right	79	0.96055	2191.992	0.35172	1.1381	3.5546	2.0815	1	2493384
209	slow	0.6	0.6	left	80	1.0585	2200.6768	0.35491	1.5255	3.5546	2.5637	1	2502071
210	slow	0.6	0.6	right	0	0	2209.7461	0.35673	1.5256	3.5546	n/a	n/a	2511142
211	slow	0.3	0.3	right	0	0	2218.8185	0.35729	0.92502	3.5546	n/a	n/a	2520213
212	slow	0.6	0.6	right	79	0.90077	2227.2908	0.35401	1.5409	3.5546	2.4225	1	2528684
213	slow	0.6	0.3	right	79	0.82045	2236.3763	0.35607	1.2245	3.5546	2.0279	1	2537772
214	slow	0.5	0.6	left	80	1.1968	2245.148	0.3545	1.4254	3.5546	2.6032	1	2546543
215	slow	0.7	0.3	right	79	1.0426	2254.1215	0.35209	1.3395	3.5546	2.3652	1	2555514
216	slow	0.7	0.4	left	80	0.97967	2263.0083	0.35257	1.4384	3.5546	2.4013	1	2564401
217	slow	0.3	0.4	right	79	0.96118	2271.9942	0.35456	1.023	3.5546	1.9675	1	2573389
218	slow	0.5	0.5	right	79	1.7577	2280.5648	0.35463	1.3267	3.5546	3.0643	1	2581960
219	slow	0.4	0.6	left	80	2.3794	2289.4349	0.35591	1.3269	3.5546	3.687	1	2590831
220	slow	0.4	0.7	left	80	1.4972	2298.306	0.37155	1.424	3.5546	2.904	1	2599718
221	slow	0.5	0.3	left	80	1.2787	2307.2773	0.3712	1.1225	3.5546	2.3842	1	2608689
222	slow	0.7	0.5	left	80	3.0149	2315.9487	0.37108	1.5402	3.5546	4.5382	1	2617360
223	slow	0.3	0.5	left	80	1.5614	2325.0367	0.37114	1.1416	3.5546	2.6832	1	2626448
224	slow	0.5	0.5	left	80	1.4268	2333.7232	0.35495	1.3246	3.5546	2.7337	1	2635119
225	slow	0.7	0.7	left	80	1.4307	2342.5955	0.37033	1.7385	3.5546	3.1526	1	2644006
226	fast	0.4	0.7	right	79	1.8793	2406.614	0.39866	1.4339	1.333	3.2956	0	n/a
227	fast	0.3	0.4	right	79	1.0974	2415.5935	0.32324	1.0248	1.333	2.1057	1	n/a
228	fast	0.5	0.5	right	79	1.0879	2424.1652	0.32233	1.3261	1.333	2.3955	1	2725529
229	fast	0.6	0.7	right	79	0.87164	2433.0392	0.31902	1.6372	1.333	2.4924	1	2734400
230	fast	0.4	0.5	left	80	1.3739	2442.2235	0.32281	1.2256	1.333	2.5806	0	2743587
231	fast	0.6	0.6	right	79	0.91539	2450.9936	0.32346	1.5247	1.333	2.4238	1	2752358
232	fast	0.6	0.3	right	79	0.79845	2460.0652	0.32223	1.2264	1.333	2.0055	1	2761429
233	fast	0.6	0.3	left	80	0.74564	2468.8382	0.32217	1.2387	1.333	1.9679	1	2770200
234	fast	0.3	0.3	left	80	1.5197	2477.624	0.32164	0.92399	1.333	2.4264	0	2778988
235	fast	0.6	0.5	left	80	1.6014	2486.0956	0.3211	1.4248	1.333	3.0072	0	2787458
236	fast	0.4	0.5	right	79	1.0481	2495.0676	0.33699	1.2398	1.333	2.2701	1	2796446
237	fast	0.7	0.3	right	79	1.0206	2503.8533	0.32141	1.3261	1.333	2.3278	1	2805217
238	fast	0.6	0.6	left	80	1.2345	2512.7244	0.33795	1.526	1.333	2.7415	1	2814105
239	fast	0.6	0.5	left	80	1.4361	2521.7951	0.33847	1.4241	1.333	2.8435	0	2823176
240	fast	0.7	0.7	right	79	1.6805	2530.7661	0.3379	1.726	1.333	3.3874	0	2832147
241	fast	0.7	0.5	right	79	1.6305	2540.037	0.33884	1.5259	1.333	3.137	0	2841418
242	fast	0.5	0.4	right	79	1.2285	2549.1079	0.33979	1.2261	1.333	2.436	1	2850489
243	fast	0.6	0.3	right	79	1.2949	2557.8815	0.3364	1.2405	1.333	2.5158	1	2859260
244	fast	0.5	0.7	left	0	0	2566.6665	0.33861	1.5239	1.333	n/a	n/a	2868047
245	fast	0.5	0.4	left	80	1.3128	2575.7377	0.33913	1.2249	1.333	2.5184	1	2877118
246	fast	0.3	0.6	right	79	1.4249	2584.5093	0.35467	1.2397	1.333	2.6477	0	2885906
247	fast	0.7	0.7	left	80	1.289	2593.2956	0.33866	1.7232	1.333	2.9954	1	2894677
248	fast	0.6	0.6	right	79	1.3787	2602.5658	0.33966	1.5249	1.333	2.8874	0	2903948
249	fast	0.5	0.5	left	80	1.6723	2611.6384	0.33772	1.3254	1.333	2.9787	0	2913019
250	fast	0.3	0.4	right	79	1.4129	2620.5091	0.33832	1.0255	1.333	2.4186	0	2921890
251	fast	0.3	0.4	right	79	1.3237	2629.0792	0.33863	1.0242	1.333	2.3312	1	2930461
252	fast	0.4	0.3	left	80	1.3461	2637.6509	0.33771	1.0224	1.333	2.3519	0	2939031
253	fast	0.3	0.7	left	80	1.2943	2646.223	0.33686	1.3402	1.333	2.6157	1	2947602
254	fast	0.7	0.6	left	80	1.5441	2655.109	0.33759	1.6248	1.333	3.1518	0	2956490
255	fast	0.5	0.6	right	79	1.4926	2664.281	0.33644	1.4404	1.333	2.9134	0	2965661
256	fast	0.3	0.7	left	80	1.6719	2673.2683	0.33711	1.3398	1.333	2.9947	0	2974648
257	fast	0.5	0.3	right	79	2.5727	2682.1555	0.33812	1.1401	1.333	3.696	0	2983536
258	fast	0.3	0.6	left	0	0	2690.8432	0.33753	1.2393	1.333	n/a	n/a	2992223
259	fast	0.4	0.5	left	0	0	2699.6302	0.33768	1.2254	1.333	n/a	n/a	n/a
260	fast	0.4	0.7	right	79	2.5499	2708.4034	0.33584	1.4395	1.333	3.9702	0	3009782
261	fast	0.4	0.6	left	80	3.1029	2717.3882	0.33803	1.3252	1.333	4.4085	0	3018769
262	fast	0.5	0.7	left	80	2.2429	2726.2583	0.3396	1.5243	1.333	3.7507	0	3027640
263	fast	0.7	0.3	right	79	1.446	2735.3306	0.33734	1.3226	1.333	2.7514	0	3036711
