name	x	y	z	size
Event	n/a	n/a	n/a	n/a
LTP 1	-0.018288558119829105	0.023896454516839014	-0.01627928912621178	n/a
LTP 2	-0.02173300164345048	0.025007567598847858	-0.01650151033494865	n/a
LTP 3	-0.024733000513107443	0.026007568072834206	-0.01650150995838837	n/a
LTP 4	-0.02789966603547262	0.027174231655199776	-0.01650151142175838	n/a
LTP 5	-0.03139966582892004	0.02817423230859603	-0.016168177491638885	n/a
LTP 6	-0.03479966614133369	0.029274232766124984	-0.016301510648649015	n/a
LTP 7	-0.03789966474087055	0.030174234133279555	-0.016501509941978895	n/a
LTP 8	-0.041126935691536116	0.03158332515291246	-0.016410600754740927	n/a
LENT 1	-0.0206496680760157	0.016757568894805303	-0.027751510460557256	n/a
LENT 2	-0.02289966664913865	0.01717423549180208	-0.027501510141798635	n/a
LENT 3	-0.026733000663431115	0.018007567864588566	-0.02700151099579938	n/a
LENT 4	-0.029799664314203056	0.018874234645725182	-0.026901510300450043	n/a
LENT 5	-0.03359966389493084	0.019274234722465027	-0.0265015107690362	n/a
LENT 6	-0.036899664755452054	0.020340901889171845	-0.026168177199155936	n/a
LENT 7	-0.040274662883070224	0.020924234851483817	-0.025876509822910464	n/a
LENT 8	-0.04389966248475199	0.021340899250711174	-0.02583484447015769	n/a
LAMY 1	-0.011399670242763109	0.0033409023290871856	-0.008834844322661099	n/a
LAMY 2	-0.014654411774634099	0.0035631242647854154	-0.009983930304205245	n/a
LAMY 3	-0.01837323131622108	0.003939031390021881	-0.010442578174167182	n/a
LAMY 4	-0.021737152502788435	0.004855280860392213	-0.011536204615366842	n/a
LAMY 5	-0.024894133782031647	0.0054016117631023805	-0.011718779927146386	n/a
LAMY 6	-0.028102367138756735	0.006060223320436876	-0.012687076356494829	n/a
LAMY 7	-0.03129054514250947	0.006853692705157982	-0.01354886297472774	n/a
LAMY 8	-0.034879440504668596	0.00792190126838497	-0.014265021788183474	n/a
LAMY 9	-0.03815210289112588	0.008458633496638755	-0.014838861073652936	n/a
LAMY 10	-0.04202990897151653	0.009118877591585004	-0.015650820799893866	n/a
LAMY 11	-0.04481811364900446	0.009791966797387147	-0.01616239983067891	n/a
LAMY 12	-0.04814977641255933	0.010591966155343897	-0.01678685823286844	n/a
LAMY 13	-0.05216061773069813	0.011026748954566273	-0.01746196398066465	n/a
LAMY 14	-0.055910939086047225	0.012069676574871693	-0.018339600974906573	n/a
LAH 1	-0.01411140334693107	-0.0036370230893452344	-0.010463934071295852	n/a
LAH 2	-0.018899669398074706	-0.0028257629000231076	-0.010501509912401587	n/a
LAH 3	-0.024357701761536902	-0.0022179386225882353	-0.010458346209439555	n/a
LAH 4	-0.02942057372785706	-0.0016750490721673828	-0.010655632484900566	n/a
LAH 5	-0.03488925052411068	-0.0012738766037690254	-0.010443407556758273	n/a
LAH 6	-0.0404148386785034	-0.0005170351909407031	-0.010564630655965829	n/a
LAH 7	-0.04525347428340072	-8.97754722637103e-05	-0.010521182191770919	n/a
LAH 8	-0.051002525004842765	0.0007020633492656999	-0.01052939316550075	n/a
LAH 9	-0.056072443545658844	0.0010305579894400979	-0.010468039709600419	n/a
LAH 10	-0.061816518157930204	0.001547710679663595	-0.010400528731189497	n/a
LPH 1	-0.017841099215244897	-0.020471204245452443	-0.01588610399754711	n/a
LPH 2	-0.022979308891019543	-0.020601639205493825	-0.013388213484866497	n/a
LPH 3	-0.027857357611427092	-0.020601639120819058	-0.01186922633379922	n/a
LPH 4	-0.03299556915532063	-0.020601638810888247	-0.00954011299007658	n/a
LPH 5	-0.038090416596473574	-0.0206016389834421	-0.007143488946006556	n/a
LPH 6	-0.042881744879171436	-0.020384247720939726	-0.0048481296314308794	n/a
LPH 7	-0.047846513401858005	-0.020384247698877245	-0.0025865269186910213	n/a
LPH 8	-0.05302808152708471	-0.02038424854448816	-0.00018990040796950324	n/a
LPH 9	-0.05781941020920812	-0.019862509072269843	0.001902924515421148	n/a
LPH 10	-0.06239393797402846	-0.01986250871439866	0.0040295059405650304	n/a
LTPO 1	-0.03620070309813869	-0.03614276639656836	0.004442523653431891	n/a
LTPO 2	-0.039829427683446765	-0.03614276658509691	0.005594422829316159	n/a
LTPO 3	-0.043035392418794345	-0.03677863642633288	0.005813832223215826	n/a
LTPO 4	-0.046734575778865375	-0.036778636664719214	0.006197799383813674	n/a
LTPO 5	-0.04994053940974533	-0.037485157344224064	0.006526911234947221	n/a
LTPO 6	-0.05371018449212895	-0.03748515887755511	0.00734969926547447	n/a
LTPO 7	-0.056845685034166225	-0.038050374988272184	0.007678810547485256	n/a
LTPO 8	-0.06040395147262709	-0.03805037547916132	0.007733663638165723	n/a
LPIT 1	-0.01613262929651407	-0.03336685999271514	-0.010947911835063821	n/a
LPIT 2	-0.02166379306544661	-0.03336686018411885	-0.011002763712485717	n/a
LPIT 3	-0.02705403605584769	-0.033861425603117994	-0.01144158191808873	n/a
LPIT 4	-0.032867041915934946	-0.03386142617779301	-0.012044957884409598	n/a
LPIT 5	-0.037904215777674465	-0.03413568764525712	-0.012428924324928346	n/a
LPIT 6	-0.04357610944521588	-0.03451965403825576	-0.012703184970162965	n/a
LPIT 7	-0.048754970445037855	-0.034519653389651385	-0.013196857141697053	n/a
LPIT 8	-0.05477935969995988	-0.03451965333074826	-0.013580822551185832	n/a
LPIT 9	-0.05995822023344394	-0.03508487036932138	-0.013800232635234125	n/a
LPIT 10	-0.06506661932446886	-0.0351555232406052	-0.014239051008134282	n/a
LSMA 1	n/a	n/a	n/a	n/a
LSMA 2	-0.032080113441826145	0.017690133619554984	0.007460955358817472	n/a
LSMA 3	-0.031199353169296843	0.017690134195162018	0.010697242848288668	n/a
LSMA 4	-0.02996629227511747	0.018467308611753736	0.013878678518906796	n/a
LSMA 5	-0.028381500858404962	0.01874156904569989	0.016895555200381565	n/a
LSMA 6	-0.027430282133725628	0.01874157002467547	0.02013184094620354	n/a
LSMA 7	-0.026267681247982608	0.019377437721159112	0.02353268490968219	n/a
LSMA 8	-0.024259551910181074	0.01937743805639471	0.027317494492056442	n/a
