name	x	y	z	size
RAHP1	0.0206881498524915	-0.0099569705819388	-0.0201398606552847	n/a
RAHP2	0.0248056112568949	-0.0090690621020341	-0.0207267466900602	n/a
RAHP3	0.0300915758336856	-0.0080690626611937	-0.0215472617435422	n/a
RAHP4	0.0351471686222628	-0.006396124767153	-0.0223808789443682	n/a
RAHP5	0.0406802301333473	-0.0060107669035964	-0.0236339943081272	n/a
RAHP6	0.0457710480795307	-0.0053994061403329	-0.0244147151304022	n/a
RAHP7	0.0512382306440514	-0.0040690606076033	-0.0253649221753648	n/a
RAHP8	0.05646741045067	-0.0027864534122616	-0.0260540200670138	n/a
RPHP1	0.0179353657339645	-0.0282312987443671	-0.0157317808165744	n/a
RPHP2	0.0243868199314343	-0.0283162617988519	-0.0146564482910927	n/a
RPHP3	0.0316378599174623	-0.0291028124905671	-0.0136944849161355	n/a
RPHP4	0.0384251818042157	-0.0292840774266699	-0.0127676507608613	n/a
RPHP5	0.0458680906511446	-0.030111820054712	-0.011957262674822	n/a
RPHP6	0.0530936116123722	-0.0300990014271615	-0.0117834398185212	n/a
RPHP8	0.0664151621503668	-0.0316604083833688	-0.009857642271574	n/a
