onset	duration	trial_type	value	sample
799.4639964705882	0.10003662109375	Fixation	1	798994
800.0643494117646	0.10003662109375	ISI Onset	3	799594
800.5806529411764	0.10003662109375	Go Cue	2	800110
800.9888929411765	0.0999755859375	Response	4	800518
806.5981905882352	0.0999755859375	Fixation	1	806124
806.9984258823529	0.10003662109375	ISI Onset	3	806524
807.6147882352941	0.0999755859375	Go Cue	2	807140
807.947984117647	0.0999755859375	Response	4	807473
813.6483352941176	0.10003662109375	Fixation	1	813170
814.1486294117647	0.10003662109375	ISI Onset	3	813670
814.7479817647059	0.0999755859375	Go Cue	2	814269
815.1492176470588	0.0999755859375	Response	4	814670
820.7825294117646	0.0999755859375	Fixation	1	820300
821.3828823529411	0.10003662109375	ISI Onset	3	820900
822.0983029411764	0.0999755859375	Go Cue	2	821615
822.4375023529411	0.0999755859375	Response	4	821954
828.1338511764706	0.0999755859375	Fixation	1	827647
828.6341452941176	0.0999755859375	ISI Onset	3	828147
828.9333211764705	0.0999755859375	Go Cue	2	828446
829.3395599999999	0.10003662109375	Response	4	828852
841.6017688235294	0.10003662109375	Fixation	1	841107
841.9019452941176	0.10003662109375	ISI Onset	3	841407
842.5012976470588	0.10003662109375	Go Cue	2	842006
842.8885252941176	0.0999755859375	Response	4	842393
848.5358452941176	0.10003662109375	Fixation	1	848037
849.2362570588234	0.0999755859375	ISI Onset	3	848737
849.9516776470588	0.10003662109375	Go Cue	2	849452
850.4249558823528	0.10003662109375	Response	4	849925
855.9872258823528	0.0999755859375	Fixation	1	855484
856.4875199999999	0.0999755859375	ISI Onset	3	855984
857.1869311764705	0.0999755859375	Go Cue	2	856683
857.6291911764705	0.0999755859375	Response	4	857125
863.2214788235293	0.0999755859375	Fixation	1	862714
863.8218317647058	0.0999755859375	ISI Onset	3	863314
864.5212429411764	0.0999755859375	Go Cue	2	864013
864.761384117647	0.0999755859375	Response	4	864253
870.5547899999999	0.0999755859375	Fixation	1	870043
871.1551429411765	0.0999755859375	ISI Onset	3	870643
871.7544952941175	0.0999755859375	Go Cue	2	871242
872.2057605882352	0.10003662109375	Response	4	871693
877.7890429411764	0.0999755859375	Fixation	1	877273
878.2893370588234	0.10003662109375	ISI Onset	3	877773
878.7055817647058	0.10003662109375	Go Cue	2	878189
879.0918088235294	0.10003662109375	Response	4	878575
884.7401294117647	0.10003662109375	Fixation	1	884220
885.4405411764706	0.0999755859375	ISI Onset	3	884920
885.7567270588235	0.10003662109375	Go Cue	2	885236
886.1579629411764	0.0999755859375	Response	4	885637
891.7912747058823	0.10003662109375	Fixation	1	891267
892.3916276470587	0.10003662109375	ISI Onset	3	891867
892.6908035294117	0.10003662109375	Go Cue	2	892166
893.0580194117647	0.0999755859375	Response	4	892533
898.7253511764706	0.10003662109375	Fixation	1	898197
899.0255276470588	0.10003662109375	ISI Onset	3	898497
899.7249388235293	0.10003662109375	Go Cue	2	899196
900.1732023529411	0.0999755859375	Response	4	899644
905.7594864705882	0.10003662109375	Fixation	1	905227
906.2597805882352	0.10003662109375	ISI Onset	3	905727
906.9591917647058	0.10003662109375	Go Cue	2	906426
907.3944476470588	0.0999755859375	Response	4	906861
913.0097488235293	0.0999755859375	Fixation	1	912473
913.6101017647059	0.0999755859375	ISI Onset	3	913073
914.0093364705882	0.0999755859375	Go Cue	2	913472
914.4555988235294	0.0999755859375	Response	4	913918
920.0438841176469	0.0999755859375	Fixation	1	919503
920.6442370588235	0.10003662109375	ISI Onset	3	920103
921.2435894117647	0.0999755859375	Go Cue	2	920702
921.6648370588234	0.0999755859375	Response	4	921123
927.2781370588234	0.0999755859375	Fixation	1	926733
927.5783135294117	0.0999755859375	ISI Onset	3	927033
927.9775482352941	0.10003662109375	Go Cue	2	927432
928.4238105882353	0.0999755859375	Response	4	927878
934.0120958823529	0.10003662109375	Fixation	1	933463
934.4123311764705	0.0999755859375	ISI Onset	3	933863
935.1287523529411	0.10003662109375	Go Cue	2	934579
935.5860211764705	0.10003662109375	Response	4	935036
941.1632999999999	0.0999755859375	Fixation	1	940610
941.7636529411764	0.0999755859375	ISI Onset	3	941210
942.3790147058822	0.0999755859375	Go Cue	2	941825
942.8172723529411	0.10003662109375	Response	4	942263
948.4135623529411	0.0999755859375	Fixation	1	947856
948.9138564705881	0.0999755859375	ISI Onset	3	948356
949.3301011764705	0.10003662109375	Go Cue	2	948772
949.7693594117646	0.10003662109375	Response	4	949211
955.3646488235294	0.10003662109375	Fixation	1	954803
955.6648252941176	0.10003662109375	ISI Onset	3	955103
956.1641188235293	0.0999755859375	Go Cue	2	955602
956.5793629411764	0.10003662109375	Response	4	956017
962.1986664705881	0.0999755859375	Fixation	1	961633
962.7990194117647	0.10003662109375	ISI Onset	3	962233
963.4984305882352	0.10003662109375	Go Cue	2	962932
963.9176770588234	0.10003662109375	Response	4	963351
969.5329782352941	0.10003662109375	Fixation	1	968963
969.8331547058823	0.10003662109375	ISI Onset	3	969263
970.1323305882352	0.10003662109375	Go Cue	2	969562
970.5155558823528	0.0999755859375	Response	4	969945
976.166878235294	0.10003662109375	Fixation	1	975593
976.6671723529411	0.0999755859375	ISI Onset	3	976093
977.3825929411764	0.10003662109375	Go Cue	2	976808
977.7618158823528	0.0999755859375	Response	4	977187
983.4181411764705	0.0999755859375	Fixation	1	982840
983.7183176470587	0.0999755859375	ISI Onset	3	983140
984.2176111764705	0.10003662109375	Go Cue	2	983639
984.6508658823528	0.0999755859375	Response	4	984072
