name	x	y	z	size
LACING7	-0.0293257072404281	0.0155771899941962	0.037838430133919	n/a
LACING8	-0.0351257043384138	0.0155735058539905	0.0378421376535522	n/a
LACING9	-0.040296966782812	0.015541554973616	0.0380740020238025	n/a
LACING10	-0.0455588828824044	0.0158000212863553	0.0383155703085786	n/a
LPLNIN1	-0.0354033968591346	-0.002678733662131	0.0024681046089067	n/a
LPLNIN2	-0.0380700628306534	-0.0026804291522259	0.0024698120014125	n/a
LPLNIN3	-0.0419369194797475	-0.0026161242620617	0.0022389771825401	n/a
LPLNIN4	-0.0453369176367567	-0.0028181977676304	0.0020410696086656	n/a
LPLNIN5	-0.0492367266135918	-0.0030207183501501	0.0021434804526789	n/a
LPLNIN6	-0.0524034986389259	-0.0030226605548138	0.0019788376417144	n/a
LSTGPH1	-0.0222237868586567	-0.0374977855486481	-0.0118880259524932	n/a
LSTGPH3	-0.0315542467920848	-0.038838352745356	-0.008715942815216	n/a
LSTGPH4	-0.0362747968422622	-0.0394532875046144	-0.0067131772037194	n/a
LSTGPH5	-0.0412173968694348	-0.0400129459409284	-0.0043769138164943	n/a
LSTGPH7	-0.0507134513285694	-0.0410211107598686	0.0007954137991169	n/a
LSTGPH8	-0.0554890626982138	-0.0415808690071635	0.0036315701514074	n/a
LSTGPH9	-0.0597095654591572	-0.0420289237479505	0.0058840864913284	n/a
LSTGPH10	-0.064707327349994	-0.0425333369501265	0.0088870765872913	n/a
LPITEM1	-0.0173398776270784	-0.0466216975443995	-0.0070199143105463	n/a
LPITEM2	-0.0222146686166403	-0.0476661687035293	-0.0077255591635605	n/a
LPITEM3	-0.0272145637236792	-0.0485024023784885	-0.0083893718105317	n/a
LPITEM4	-0.0327144257660023	-0.0491485761698579	-0.0088146936864539	n/a
LPITEM6	-0.0437138590574115	-0.0498127982651777	-0.008579360241566	n/a
LPITEM7	-0.0493795626979552	-0.0505722645661402	-0.0078204930793175	n/a
LPITEM8	-0.0548788863668408	-0.0508538577953682	-0.0070393131664741	n/a
LPITEM9	-0.0603778180692239	-0.0515244289263414	-0.0060360749295879	n/a
LPITEM10	-0.0671717986787321	-0.0521060057442831	-0.0052114540724423	n/a
LTPO1	-0.0296915651791369	-0.0621243570473458	0.0140510422136968	n/a
LTPO2	-0.0326800455240158	-0.0630911167702404	0.0141081128261082	n/a
LTPO3	-0.036190325988861	-0.0635176031114999	0.0146101833216266	n/a
LTPO4	-0.0392894998520195	-0.0646196536488273	0.0148117080843318	n/a
LTPO5	-0.0431173035837701	-0.0654508099282523	0.0151852432509787	n/a
LTPO6	-0.0462879689075064	-0.0664243477351124	0.0154154402875204	n/a
LTPO7	-0.0500205816010197	-0.0673601342748765	0.0156174416339217	n/a
LTPO8	-0.0532866944434191	-0.067829040416729	0.0160193420437768	n/a
RAHIPP1	0.0177617675512942	-0.0122234189313476	-0.0094031741648219	n/a
RAHIPP2	0.0225947268117545	-0.0119702114704366	-0.0097394937060192	n/a
RAHIPP3	0.0278317581218715	-0.0113950045121877	-0.0108378454754256	n/a
RAHIPP4	0.0332595310842435	-0.0107127491717716	-0.0114124644721198	n/a
RAHIPP5	0.0391160112973294	-0.0102445085851715	-0.0119874455324295	n/a
RAHIPP8	0.0549226321533164	-0.0074480264675394	-0.0137583069454164	n/a
RAHIPP9	0.0602549681769308	-0.006744282650422	-0.014628094456268	n/a
RAHIPP10	0.0656544538940107	-0.0061407699559787	-0.0148312998905234	n/a
RPHIPP1	0.0241506679610475	-0.0309706535521581	-0.0062899949442069	n/a
RPHIPP2	0.0282771361780292	-0.0316829754898313	-0.0047036399603354	n/a
RPHIPP3	0.0332790161250701	-0.0323414568161796	-0.002421396176913	n/a
RPHIPP4	0.038480946344986	-0.032964144522355	-2.497840805284167e-05	n/a
RPHIPP5	0.0431402037803694	-0.0338193421517551	0.0024288295243303	n/a
RPHIPP6	0.0479994447498874	-0.0342460080604329	0.0052826920186973	n/a
RPHIPP7	0.0526206178011465	-0.0349584400451636	0.0078984887925277	n/a
RPHIPP9	0.0624338508024655	-0.035668598008313	0.0129871614265064	n/a
RPHIPP10	0.0672930755175227	-0.0361523702129938	0.0157552821943821	n/a
