name	x	y	z	size
Event	n/a	n/a	n/a	n/a
LTPL1	-0.025490579143733327	0.018846103126986806	-0.026733422723484494	n/a
LTPL2	-0.027612802002930693	0.019201658656788113	-0.025855644934212763	n/a
LTPL3	-0.030390580739606037	0.01920165711740387	-0.024522312326806118	n/a
LTPL4	-0.03429057913268608	0.019346103493019656	-0.022833422691907003	n/a
LTPL5	-0.03672391201683189	0.01953499239198061	-0.02163342263907441	n/a
LAMY1	-0.01626557840848392	-0.004603897684375213	-0.01075842217696399	n/a
LAMY2	-0.02059057851459039	-0.004353897808019312	-0.012033423524907562	n/a
LAMY3	-0.025890578765826035	-0.003687230269826003	-0.012966756379139781	n/a
LAMY4	-0.03105724650753382	-0.002798341752845829	-0.014188978908893063	n/a
LAMY5	-0.03650168965102043	-0.0020205644489878693	-0.015188979094602643	n/a
LAMY6	-0.04164057737920425	-0.0009788972405944207	-0.016258422623865443	n/a
LAMY7	-0.04701557909362831	2.110313565626143e-05	-0.017258422624561405	n/a
LAHP1	-0.01639057906841353	-0.011953897193847936	-0.013233422853824124	n/a
LAHP2	-0.020990579406808138	-0.011753896751280054	-0.01343342243283567	n/a
LAHP3	-0.02689057916709331	-0.011353897586220825	-0.013133422626669614	n/a
LAHP4	-0.03196200922567505	-0.010925325657621358	-0.01306199516038808	n/a
LAHP5	-0.037640580821377854	-0.010603896553645797	-0.013383423147566674	n/a
LAHP6	-0.04796200821549149	-0.009782468705404227	-0.013204851367754514	n/a
LAHP7	-0.05389057990807626	-0.009353897506449983	-0.01313342267143196	n/a
LSTG1	-0.014723912335420067	-0.03179834164023562	-0.017188979082381962	n/a
LSTG2	-0.019501690889295334	-0.031798341935714076	-0.016300089448683223	n/a
LSTG3	-0.02281915112763673	-0.031925325910978186	-0.015204851580362685	n/a
LSTG4	-0.028557246823978203	-0.03218723101377667	-0.014300088811549557	n/a
LSTG5	-0.03389057822616607	-0.03260389769777416	-0.013008422058283089	n/a
LSTG6	-0.05472391325130173	-0.03335389749849583	-0.007966755533317568	n/a
LSTG7	-0.05983502307006683	-0.03346500769496626	-0.006300090625222652	n/a
LAIN1	-0.033723913245576116	0.0076461041138454105	-0.006522311985213336	n/a
LAIN2	-0.033075237257839916	0.0076580117379374145	-0.004163167790876173	n/a
LAIN3	-0.03171431197731789	0.007766967988903247	-0.0013218900213947933	n/a
LAIN4	-0.030508344724341555	0.0077963586871145196	0.003018096072206319	n/a
LAIN5	-0.029348071384266036	0.006968077110184396	0.005604222423521521	n/a
LACG1	-0.005265579305245069	0.012271102909113096	0.023616575680840683	n/a
LACG2	n/a	n/a	n/a	n/a
LACG3	n/a	n/a	n/a	n/a
LACG4	-0.02572391177241366	0.013979435520743039	0.02486657554417495	n/a
LACG7	-0.04699057965314009	0.015046102412104205	0.024166576241718547	n/a
LOFC1	-0.004590579036235312	0.030446104447022466	-0.004433422035920174	n/a
LOFC2	-0.009057245444928724	0.03064610202054763	-0.001966756639672582	n/a
LOFC3	-0.01379057903012648	0.03084610266567796	0.0007665774540984671	n/a
LOFC4	-0.018533435963068456	0.030931816097416912	0.002795148210081081	n/a
LOFC5	-0.023140578478596466	0.030896103606759085	0.005241577735038476	n/a
LOFC6	-0.02826557914161742	0.03089610164275078	0.007991577039584712	n/a
LOFC7	-0.03289057919020226	0.03131276912310514	0.01003324354190444	n/a
LOFC8	-0.03805724462566451	0.03131276931062348	0.012866576995199054	n/a
LOFC9	-0.042723912166535656	0.03164610221946788	0.015199911022244238	n/a
RTPL1	0.02175227767347792	0.017931816102612175	-0.021633423226726508	n/a
RTPL2	0.024276086685633046	0.01831276880501565	-0.020855645347324696	n/a
RTPL3	0.028109421043288875	0.018396101543689328	-0.0198834233102134	n/a
RTPL4	0.030809420952156927	0.01864610356570981	-0.019233422560854193	n/a
RTPL5	0.03485942246566574	0.018896102403628278	-0.018258422926778168	n/a
RAMY1	0.012409420793286116	-0.003753897048425202	-0.012633422627394765	n/a
RAMY2	0.014942754029975022	-0.0030205632927811765	-0.012800089363168923	n/a
RAMY3	0.01894275351549716	-0.0028538969514167434	-0.012966755701036618	n/a
RAMY4	0.02210942158367959	-0.0023538974818096536	-0.013133422536629554	n/a
RAMY5	0.025609420424691182	-0.0018538966732309775	-0.013133422360642868	n/a
RAMY6	0.029109421140334178	-0.0013538976239876063	-0.013133422758581504	n/a
RAMY7	n/a	n/a	n/a	n/a
RAMY8	0.035942752388164155	0.00014610275548056963	-0.013300089186139615	n/a
RAMY9	0.03960942144421967	0.0006461020171846315	-0.013633422996188728	n/a
RAMY10	0.04300942059282116	0.0012461023136279437	-0.013833422763441775	n/a
RAMY11	0.04620942146942221	0.001846102380880268	-0.014033423093856613	n/a
RAHP1	0.01727608805248869	-0.01590945225283143	-0.01318897918054381	n/a
RAHP2	0.02303799295490299	-0.014925326119101641	-0.013061993584321556	n/a
RAHP3	0.03010942090672117	-0.013353897105520318	-0.012133421968336734	n/a
RAHP4	0.03700942117806359	-0.012153897199280748	-0.012033423741186197	n/a
RAHP5	0.04394275420832861	-0.010853896722690224	-0.011966756064299432	n/a
RAHP6	0.05103799313294411	-0.00992532557242616	-0.012061995082980986	n/a
RAHP7	0.05823158204886721	-0.008265540289386508	-0.011684658004434256	n/a
RSTG1	0.018209420723401194	-0.02975389684852277	-0.012833423587537083	n/a
RSTG2	0.023109420190180772	-0.029353897030270033	-0.01213342292761888	n/a
RSTG3	0.02640942003961625	-0.02835389737218131	-0.011033422375119159	n/a
RSTG4	0.02949830905257535	-0.027798341742745338	-0.010188977831223767	n/a
RSTG5	0.03260941980122765	-0.027020563630589522	-0.009300089934423937	n/a
RSTG6	0.035734420030576315	-0.02622889687610359	-0.008258423376812004	n/a
RSTG7	0.03944275351824115	-0.02585389687130689	-0.007466756920682173	n/a
RSTG8	0.04240942258952735	-0.024953896797471203	-0.006633423659028338	n/a
RSTG9	0.04560942196828856	-0.024353896906338903	-0.005633423466769827	n/a
RSTG10	0.04960942072671728	-0.02360389695044633	-0.004633423288053194	n/a
RSTG11	0.052831642273676864	-0.022798341701621254	-0.003855644494493717	n/a
RSTG12	0.05649830918004133	-0.022020563875942315	-0.0027445339485756507	n/a
RSTG13	0.0593974821813681	-0.02134456564263516	-0.0018654744276950907	n/a
RPLIN1	0.030224055468968287	0.002543928016174533	0.001394425494170477	n/a
RPLIN2	0.03260942076019191	0.002217532150970129	0.0012237207125008495	n/a
RPLIN3	0.03640941926367194	0.0020461028615858085	0.0017665763499081777	n/a
RPLIN4	0.0402094204983467	0.001846103033749955	0.0017665767932062266	n/a
RPLIN5	0.04335941910526589	0.0013961027733818128	0.0016165769986875348	n/a
RAIN1	0.03160942056042674	0.007646102859864527	-0.0003000893056435814	n/a
RAIN2	0.030164975670760156	0.007312767627549932	0.002477688470812538	n/a
RAIN3	0.02846656419363487	0.006788959300728948	0.00550943416360208	n/a
RAIN4	0.02735942002938717	0.006646103937456388	0.008366578795352525	n/a
RAIN5	0.025609420473103287	0.006201657614461538	0.012255465839439723	n/a
RACG1	0.0003237065099072254	0.017360387949981175	0.025652290534348112	n/a
RACG2	0.006109420958604247	0.01764610419401902	0.024866575831410616	n/a
RACG3	0.013109420418567382	0.017646103339211863	0.0248665767315336	n/a
RACG4	0.020359421451833584	0.017646103682763366	0.024366577800453527	n/a
RACG5	0.027209420897910123	0.01744610316778568	0.02396657763369643	n/a
RACG6	0.03410942161748946	0.01714610241538	0.023866575459435154	n/a
RACG7	0.041359422610975485	0.01689610261832755	0.023116577720856384	n/a
ROFC1	0.002709420719505687	0.038246103340724064	-0.004433422554545502	n/a
ROFC2	0.006609420997469087	0.03764610194108434	-0.0026334235124703016	n/a
ROFC3	0.011359420873490393	0.03702110451921294	-0.0001334225280808994	n/a
ROFC4	0.015942753803571463	0.03614610307378598	0.001699911073667167	n/a
ROFC5	0.021109421034162253	0.03531276978292172	0.004033244678387945	n/a
ROFC6	0.02680942158767526	0.03464610195190409	0.00596657683495323	n/a
ROFC7	0.031466564536865575	0.034360387484951245	0.007938005941418169	n/a
ROFC8	0.036409419138319354	0.033646103035273454	0.009966576939587626	n/a
ROFC9	0.041609422616884745	0.032646103301754464	0.011866578059147032	n/a
RSLS1	0.03060942101304704	-0.017465008474051358	0.020922131315531715	n/a
RSLS2	0.030498308901821602	-0.01802056354524072	0.02436657876848166	n/a
RSLS3	0.03090941995995199	-0.019353897711909554	0.027266576344782294	n/a
RSLS4	0.03127608833742157	-0.020131675503475832	0.0314776891634952	n/a
RSLS5	0.031387199448835564	-0.02090945332736425	0.03492213491682257	n/a
RSLS6	0.031859422517590844	-0.021478898010871106	0.037491577593718205	n/a
RSLS7	0.03231131665182713	-0.02246500992452377	0.0412709396994323	n/a
RSLS8	0.03274221384840973	-0.023131674993418314	0.045157011914316654	n/a
RSLS9	0.03370942233926584	-0.024353896263997386	0.04966657729734631	n/a
RALS1	0.02794979945063959	-0.017353896282091937	0.024145901219035353	n/a
RALS2	0.030720532753380242	-0.0157983405196685	0.024033242276812417	n/a
RALS3	0.03403799196012555	-0.014211041001845061	0.024795148853737972	n/a
RALS4	0.03718084909136623	-0.012782467822219203	0.024938005995865226	n/a
RALS5	0.04060942224496673	-0.010853895841040696	0.025366575919994774	n/a
RPLS1	0.03160942074829757	-0.02306818303152282	0.022366576727101604	n/a
RPLS2	0.033895134868322144	-0.022211040556961565	0.02222372099262671	n/a
RPLS3	0.03716497794367461	-0.020465007783827985	0.022033243952915414	n/a
RPLS4	0.040359420925055706	-0.0189788975866217	0.0217415778880937	n/a
RPLS5	0.04316497697454068	-0.0170205637893511	0.021811021209076912	n/a
C127	n/a	n/a	n/a	n/a
C128	n/a	n/a	n/a	n/a
