onset	duration	trial_type	value	sample
1255.1789064705881	0.0999755859375	Response	4	1254441
1260.7591870588235	0.0999755859375	Fixation	1	1260018
1261.4595988235294	0.0999755859375	ISI Onset	3	1260718
1261.8468264705882	0.0999755859375	Go Cue	2	1261105
1262.2550664705882	0.0999755859375	Response	4	1261513
1267.8493552941175	0.0999755859375	Fixation	1	1267104
1268.449708235294	0.0999755859375	ISI Onset	3	1267704
1268.9379952941176	0.0999755859375	Go Cue	2	1268192
1269.368248235294	0.0999755859375	Response	4	1268622
1274.9405241176469	0.0999755859375	Fixation	1	1274191
1275.240700588235	0.0999755859375	ISI Onset	3	1274491
1275.7289876470588	0.0999755859375	Go Cue	2	1274979
1276.1562388235293	0.0999755859375	Response	4	1275406
1281.7475258823529	0.0999755859375	Fixation	1	1280994
1282.1477611764706	0.10009765625	ISI Onset	3	1281394
1282.8171547058823	0.0999755859375	Go Cue	2	1282063
1283.2474076470587	0.0999755859375	Response	4	1282493
1288.8386947058823	0.0999755859375	Fixation	1	1288081
1289.5391064705882	0.10009765625	ISI Onset	3	1288781
1290.1104423529412	0.0999755859375	Go Cue	2	1289352
1290.4716547058822	0.0999755859375	Response	4	1289713
1296.1289805882352	0.0999755859375	Fixation	1	1295367
1296.529215882353	0.10009765625	ISI Onset	3	1295767
1296.798374117647	0.0999755859375	Go Cue	2	1296036
1297.2486388235293	0.0999755859375	Response	4	1296486
1302.819914117647	0.0999755859375	Fixation	1	1302054
1303.5203258823528	0.0999755859375	ISI Onset	3	1302754
1304.0896605882351	0.10009765625	Go Cue	2	1303323
1304.551932352941	0.10009765625	Response	4	1303785
1310.1101999999998	0.0999755859375	Fixation	1	1309340
1310.410376470588	0.0999755859375	ISI Onset	3	1309640
1310.8786517647059	0.0999755859375	Go Cue	2	1310108
1311.3369211764705	0.0999755859375	Response	4	1310566
1316.901192352941	0.0999755859375	Fixation	1	1316127
1317.601604117647	0.10009765625	ISI Onset	3	1316827
1317.9708211764705	0.0999755859375	Go Cue	2	1317196
1318.425088235294	0.10009765625	Response	4	1317650
1323.9913605882352	0.0999755859375	Fixation	1	1323213
1324.6917723529411	0.0999755859375	ISI Onset	3	1323913
1324.9609305882352	0.0999755859375	Go Cue	2	1324182
1325.3761747058822	0.0999755859375	Response	4	1324597
1330.9824705882352	0.10009765625	Fixation	1	1330200
1331.4827647058823	0.0999755859375	ISI Onset	3	1330700
1332.0530999999999	0.0999755859375	Go Cue	2	1331270
1332.4053070588234	0.0999755859375	Response	4	1331622
1338.0726388235294	0.0999755859375	Fixation	1	1337286
1338.5729329411763	0.10009765625	ISI Onset	3	1337786
1339.2413258823528	0.0999755859375	Go Cue	2	1338454
1339.6115435294116	0.0999755859375	Response	4	1338824
1345.263866470588	0.0999755859375	Fixation	1	1344473
1345.964278235294	0.10009765625	ISI Onset	3	1345173
1346.6346723529412	0.0999755859375	Go Cue	2	1345843
1347.0579211764705	0.10009765625	Response	4	1346266
1352.6552117647059	0.10009765625	Fixation	1	1351860
1353.3556235294116	0.0999755859375	ISI Onset	3	1352560
1353.9229570588234	0.0999755859375	Go Cue	2	1353127
1354.31919	0.0999755859375	Response	4	1353523
1359.9454976470588	0.0999755859375	Fixation	1	1359146
1360.5458505882352	0.0999755859375	ISI Onset	3	1359746
1361.015126470588	0.0999755859375	Go Cue	2	1360215
1361.3933488235293	0.10009765625	Response	4	1360593
1367.0366664705882	0.10009765625	Fixation	1	1366233
1367.6370194117646	0.10009765625	ISI Onset	3	1366833
1367.907178235294	0.0999755859375	Go Cue	2	1367103
1368.35244	0.0999755859375	Response	4	1367548
1373.9277176470587	0.0999755859375	Fixation	1	1373120
1374.4280117647058	0.0999755859375	ISI Onset	3	1373620
1374.7992299999999	0.0999755859375	Go Cue	2	1373991
1375.2835147058822	0.0999755859375	Response	4	1374475
1380.817768235294	0.0999755859375	Fixation	1	1380006
1381.2180035294116	0.0999755859375	ISI Onset	3	1380406
1381.5892217647058	0.0999755859375	Go Cue	2	1380777
1381.9904576470587	0.0999755859375	Response	4	1381178
1387.6077599999999	0.0999755859375	Fixation	1	1386792
1388.3081717647058	0.0999755859375	ISI Onset	3	1387492
1388.9785658823528	0.10009765625	Go Cue	2	1388162
1389.32577	0.0999755859375	Response	4	1388509
1394.9991052941175	0.0999755859375	Fixation	1	1394179
1395.2992817647057	0.0999755859375	ISI Onset	3	1394479
1395.8696170588235	0.0999755859375	Go Cue	2	1395049
1396.3118770588235	0.0999755859375	Response	4	1395491
1408.680148235294	0.0999755859375	Fixation	1	1407852
1409.3805599999998	0.0999755859375	ISI Onset	3	1408552
1409.6507188235294	0.0999755859375	Go Cue	2	1408822
1410.0899770588235	0.0999755859375	Response	4	1409261
1652.9357435294116	0.0999755859375	Fixation	1	1651964
1653.4360376470586	0.0999755859375	ISI Onset	3	1652464
1653.7562258823527	0.0999755859375	Go Cue	2	1652784
1654.161464117647	0.0999755859375	Response	4	1653189
