name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
RAHIPP1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP9	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAHIPP10	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RPLNINS8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP9	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP10	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP11	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RSTPHP12	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAINS1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAINS2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAINS3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAINS4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAINS5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RAINS6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
RACING8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
ROFC1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
ROFC2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
ROFC3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
ROFC4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
ROFC5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
ROFC6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	bad	n/a
ROFC7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	bad	n/a
ROFC8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG9	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAMYG10	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	bad	n/a
LAHIPP4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP9	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAHIPP10	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LSTGPHP8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAINS1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAINS2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAINS3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAINS4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAINS5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LAINS6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACING1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACING2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACING3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACING4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACING5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACING6	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LACING8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC1	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC2	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC3	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC4	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC5	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC7	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
LOFC8	SEEG	µV	0	499.706055261611	StereoEEG	999.412110523222	good	n/a
