name	x	y	z	size
Event	n/a	n/a	n/a	n/a
RENTENC1	0.028698568352244137	-0.0036162012183261253	-0.030269368644545096	n/a
RENTENC2	0.03146523385669157	-0.002982867218839374	-0.02953603508028195	n/a
RENTENC3	0.0348652351685907	-0.00198286770421538	-0.029136035293611088	n/a
RENTENC4	0.03836523550009977	-0.0012828672654236187	-0.02893603523824919	n/a
RENTENC5	0.041531901356960464	-0.00044953443003714714	-0.02843603527904281	n/a
RENTENC6	n/a	n/a	n/a	n/a
RENTENC7	0.048198568242964715	0.0015504659785666492	-0.02793603518003198	n/a
RENTENC8	0.05186523495896017	0.0020171320569020283	-0.027136035409699305	n/a
RAMYG1	0.013665234836054566	-0.001182866851349104	-0.015936034886182823	n/a
RAMYG2	0.01846523367211911	-0.0011828666972685939	-0.01573603524520803	n/a
RAMYG3	0.023865235166442247	-0.00098286708386982	-0.015736035236371237	n/a
RAMYG4	0.029065233584227385	-0.001182867922737728	-0.015536035075808939	n/a
RAMYG5	0.034365233568474624	-0.001782867345263952	-0.01543603553432294	n/a
RAMYG6	0.04019856904086815	-0.0017828671537215258	-0.015269368762241328	n/a
RAMYG7	0.04536523262567826	-0.0012828672947982512	-0.014936034660084118	n/a
RAMYG8	0.05136523566920515	-0.0012828676687394421	-0.014936035323787253	n/a
RAMYG9	0.056198569096917	-0.0014495333764829752	-0.014936035200153101	n/a
RAMYG10	0.06286523263389762	-0.0019495348254745012	-0.01493603540885664	n/a
RLESON1	0.01606523421278267	-0.007382868136139905	-0.005936035098207015	n/a
RLESON2	0.02036523394042453	-0.007782867359041902	-0.006436035853537306	n/a
RLESON3	0.02586523474882044	-0.008032866438325173	-0.006936035372350147	n/a
RLESON4	0.031065234086276435	-0.008382866915501922	-0.007536035578307349	n/a
RLESON5	0.03636523408131356	-0.009116201216871503	-0.008269367928689264	n/a
RLESON6	0.042065233897386124	-0.009382867336250713	-0.008936035159069121	n/a
RLESON7	0.04736523412541584	-0.010116201377616391	-0.009269369310164421	n/a
RLESON8	0.05236523575871321	-0.010282868433713503	-0.009936034504293076	n/a
RLESON9	0.058065233281538696	-0.010782867577596007	-0.010136034892646393	n/a
RLESON10	0.06346523257324387	-0.011182867405791455	-0.010736035207883873	n/a
RAHIPP1	0.0172652351885682	-0.01838286772127475	-0.014136034925105718	n/a
RAHIPP2	0.021865233777081612	-0.017982867191705935	-0.013136035253748134	n/a
RAHIPP3	0.026865234063860415	-0.017582867515062574	-0.012736034991899146	n/a
RAHIPP4	0.032531901076087354	-0.017282867698567784	-0.011269367823169603	n/a
RAHIPP5	0.03772237684418021	-0.016782866762177988	-0.0102217501020545	n/a
RAHIPP6	0.043198567312810396	-0.016282867072897972	-0.009602702321133024	n/a
RAHIPP7	0.048198568600831576	-0.016282866916023053	-0.00860270209731084	n/a
RAHIPP8	0.053865233670858714	-0.01578286691859644	-0.007769368654647053	n/a
RAHIPP9	0.05936523291572368	-0.015449533922947026	-0.006602702100012351	n/a
RAHIPP10	0.0645319033255867	-0.015282867048353736	-0.005602702662608323	n/a
RPLNINS1	0.031865235193741084	0.004217131086508772	-0.0031027030707604978	n/a
RPLNINS2	0.034375538955895506	0.003499091786940625	-0.002327571573033282	n/a
RPLNINS3	0.03826523569819918	0.0026171334463317066	-0.0021360357752195965	n/a
RPLNINS4	0.04136523462031346	0.0017171316963809887	-0.0019360344512390668	n/a
RPLNINS5	0.044865234543235946	0.0017171321811916016	-0.0019360343909347933	n/a
RPLNINS6	0.048531902067652254	0.000717132692893756	-0.0016027016972013257	n/a
RPLNINS7	0.05226523317687375	0.0006171322275479554	-0.0017360357434081095	n/a
RPLNINS8	0.05546523496371441	1.7133117090082805e-05	-0.001536034218634626	n/a
RSTPHP1	0.021265234683473296	-0.038182867569047145	-0.010136035114112445	n/a
RSTPHP2	0.025865233888740007	-0.03761620010325345	-0.0079360358779702	n/a
RSTPHP3	0.030465233916847426	-0.03718286801299438	-0.005736034729909193	n/a
RSTPHP4	0.035465232679945814	-0.03638286766484031	-0.0037360347269208773	n/a
RSTPHP5	0.04086523263509683	-0.03598286683165308	-0.001136036733674274	n/a
RSTPHP6	0.04586523389269489	-0.03558286750320889	0.0008639646436750184	n/a
RSTPHP7	0.05086523351080558	-0.03458286786813177	0.003263965604173336	n/a
RSTPHP8	0.05586523360663938	-0.03411620115466855	0.0055639664731560855	n/a
RSTPHP9	0.060865234539103315	-0.033616201164088894	0.008063966247247123	n/a
RSTPHP10	0.06586523352740072	-0.032982867720954955	0.0102639659417394	n/a
RSTPHP11	0.06981103342860283	-0.03298286707051045	0.011681685118313382	n/a
RSTPHP12	0.07216333689369629	-0.032374171459706245	0.01380826732449961	n/a
RAINS1	0.03503480496970022	0.009359988404491305	-0.0017383263896118422	n/a
RAINS2	0.03363841789596853	0.009739458703439112	0.0012639650170478945	n/a
RAINS3	0.032000736383351325	0.010217132719667092	0.004515440873453486	n/a
RAINS4	0.03086523481848336	0.011050465008495053	0.008063965108137495	n/a
RAINS5	0.029485830286399905	0.011383799712515241	0.010945821946758316	n/a
RAINS6	0.028115235043097004	0.012217133023980609	0.014313963411830912	n/a
RACING1	0.009198567572878829	0.010717133191345226	0.03239729813188096	n/a
RACING2	0.016365234661562426	0.011717130486963753	0.03306396551301719	n/a
RACING3	0.023665233961531727	0.012617133849912875	0.03346396476485603	n/a
RACING4	0.030265234429589755	0.012817131219396061	0.0338639660304921	n/a
RACING5	0.03736523535638628	0.01371713276509604	0.03406396620102044	n/a
RACING6	0.04446523437621463	0.014617130746436061	0.034263965368530595	n/a
RACING7	0.052237861512144546	0.015543218200693588	0.03441839332216999	n/a
RACING8	0.0570942327961734	0.01554322131956829	0.03465468159580431	n/a
ROFC1	0.0016985677214773887	0.028883799874437982	-0.003769367861033516	n/a
ROFC2	0.007531901158862056	0.029217133729998665	-0.0007693681222910129	n/a
ROFC3	0.013865234714117207	0.029417132866456145	0.0022639643477397444	n/a
ROFC4	0.020365234017620793	0.02988380015611094	0.005063965081795175	n/a
ROFC5	0.026865235073720486	0.03038379948100129	0.008063964366056496	n/a
ROFC6	n/a	n/a	n/a	n/a
ROFC7	n/a	n/a	n/a	n/a
ROFC8	0.046065233012682685	0.03141713481470671	0.01606396592486453	n/a
LAMYG1	-0.013334765466173166	-0.00418286809020529	-0.012336035644924862	n/a
LAMYG2	-0.018634765103104797	-0.004282867870902948	-0.012936035502185519	n/a
LAMYG3	-0.024134765205044234	-0.004582867115024073	-0.01313603477334857	n/a
LAMYG4	-0.029534766211727716	-0.004582867264300063	-0.013336034834748774	n/a
LAMYG5	-0.034801430460072426	-0.004282868065402397	-0.013602701744978617	n/a
LAMYG6	-0.04013476436582755	-0.004532867734243723	-0.013936034793784729	n/a
LAMYG7	-0.04563476586332857	-0.004449534045268223	-0.014269368161778687	n/a
LAMYG8	-0.05113476465095488	-0.004582867920540651	-0.014136035116313764	n/a
LAMYG9	-0.05638476517244024	-0.004532868019284536	-0.014686035079313826	n/a
