onset	duration	trial_type	value	sample
76.59603	0.09999847412109375	Fixation	1	76551
77.09632411764706	0.100006103515625	ISI Onset	3	77051
77.6666594117647	0.100006103515625	Go Cue	2	77621
78.8383482352941	0.09999847412109375	Response	4	78792
82.88672823529411	0.09999847412109375	Fixation	1	82838
83.48708117647058	0.09999847412109375	ISI Onset	3	83438
83.90632764705882	0.09999847412109375	Go Cue	2	83857
84.98296058823529	0.09999847412109375	Response	4	84933
89.12639647058823	0.09999847412109375	Fixation	1	89074
89.62669058823529	0.09999847412109375	ISI Onset	3	89574
89.94487764705882	0.09999847412109375	Go Cue	2	89892
90.81138705882353	0.09999847412109375	Response	4	90758
95.16694764705882	0.09999847412109375	Fixation	1	95111
95.8673594117647	0.09999847412109375	ISI Onset	3	95811
96.37265647058823	0.09999847412109375	Go Cue	2	96316
97.1591188235294	0.09999847412109375	Response	4	97102
101.59072411764706	0.100006103515625	Fixation	1	101531
102.19107705882352	0.09999847412109375	ISI Onset	3	102131
102.9105	0.09999847412109375	Go Cue	2	102850
104.11020529411763	0.09999847412109375	Response	4	104049
108.1475788235294	0.100006103515625	Fixation	1	108084
108.44775529411764	0.09999847412109375	ISI Onset	3	108384
108.95005058823529	0.09999847412109375	Go Cue	2	108886
109.57341705882352	0.09999847412109375	Response	4	109509
114.17111999999999	0.09999847412109375	Fixation	1	114104
114.47129647058823	0.09999847412109375	ISI Onset	3	114404
115.09066058823528	0.09999847412109375	Go Cue	2	115023
115.98318529411763	0.09999847412109375	Response	4	115915
120.3277394117647	0.100006103515625	Fixation	1	120257
120.82803352941175	0.09999847412109375	ISI Onset	3	120757
121.43138823529411	0.09999847412109375	Go Cue	2	121360
122.14280647058823	0.09999847412109375	Response	4	122071
126.65145705882352	0.09999847412109375	Fixation	1	126577
127.3518688235294	0.09999847412109375	ISI Onset	3	127277
127.85416411764704	0.09999847412109375	Go Cue	2	127779
128.7787076470588	0.100006103515625	Response	4	128703
133.07523352941175	0.0999908447265625	Fixation	1	132997
133.37541	0.0999908447265625	ISI Onset	3	133297
133.97776411764704	0.0999908447265625	Go Cue	2	133899
134.5671105882353	0.100006103515625	Response	4	134488
139.19783294117647	0.100006103515625	Fixation	1	139116
139.69812705882353	0.100006103515625	ISI Onset	3	139616
