name	x	y	z	size
LATP1	-0.0236327086180415	0.0135288141989208	-0.0170315873644862	n/a
LATP2	-0.0268781720986672	0.0139264891407804	-0.0177923177774233	n/a
LATP3	-0.0338205636393099	0.0146270064490806	-0.0187710413001745	n/a
LATP4	-0.0368796135459642	0.0154633710527315	-0.0188438861366099	n/a
LATP5	-0.0411804851364928	0.0166901991651513	-0.019496368507336	n/a
LATP6	-0.0445746934894139	0.0168880932310842	-0.0193332474554252	n/a
LATP7	-0.0478364730748446	0.0169890422492381	-0.0203332476493812	n/a
LAMG1	-0.0142613943216815	-0.0017783939530954	-0.0087939829500602	n/a
LAMG2	-0.0179690496379197	-0.001389367251226	-0.0096614688244339	n/a
LAMG3	-0.0233817120216133	-0.0003420930205125	-0.0101489651740789	n/a
LAMG4	-0.0291784673693046	-0.0002961584948859	-0.0111470993205946	n/a
LAMG5	-0.0342947732450905	0.0006579066582173	-0.0122921782954669	n/a
LAMG6	-0.03941971603911	0.0007674468203207	-0.0134333987798915	n/a
LAMG7	-0.0455574777403211	0.0016579063198421	-0.0142795527784302	n/a
LAMG8	-0.050468929294822	0.0018069962043347	-0.0150874676468269	n/a
LAMG9	-0.0554252334468814	0.002610633762283	-0.0160284037227959	n/a
LAHP1	-0.0229577532017808	-0.0138529821915382	-0.0109778054118109	n/a
LAHP2	-0.0284551664807201	-0.0128841165088946	-0.0124183100587903	n/a
LAHP3	-0.0331297569005224	-0.0123149582053599	-0.0124183105006806	n/a
LAHP4	-0.0383487919819132	-0.0111004947506362	-0.013418309876468	n/a
LAHP5	-0.0440141826421136	-0.0104744193692293	-0.0135459691591827	n/a
LAHP6	-0.0495099952378918	-0.009885327671199	-0.0141996576520752	n/a
LAHP7	-0.0544721798677355	-0.0087342599784844	-0.0140719976103981	n/a
LPLI1	-0.0283828280083559	-0.0022277282359619	-0.0022156258363391	n/a
LPLI2	-0.0323898327295943	-0.0018495471842911	-0.0032688714491701	n/a
LPLI3	-0.0353429798553306	-0.0014859767176413	-0.0030844754165958	n/a
LPLI4	-0.038818245223973	-0.0013722208524239	-0.0037024564064004	n/a
LPLI5	-0.0421075980182827	-0.000782974996296	-0.0039607812168641	n/a
LPLI6	-0.045866503028716	-0.0004574116837774	-0.0044217750449248	n/a
LPLI7	-0.0493943323902464	0.000151879324749	-0.0046709616255448	n/a
LSTG1	-0.0174145757381061	-0.0304093365203366	-0.0072898616592234	n/a
LSTG2	-0.0209977537989881	-0.030317463738761	-0.0058391947755106	n/a
LSTG3	-0.0259649697612012	-0.0304093366865032	-0.004146026492396	n/a
LSTG4	-0.0317680858083354	-0.0302117265845694	-0.0024611936469	n/a
LSTG5	-0.0368771224308967	-0.0305012094388939	-0.0004528568014129	n/a
LSTG6	-0.0423533917629289	-0.0303062721028343	0.0017237031007782	n/a
LSTG7	-0.0473996959705826	-0.0295499077862267	0.0026038809568523	n/a
LSTG8	-0.0530760001127069	-0.0290771807035782	0.0046658452316288	n/a
LOFC1	-0.0019722498007645	0.0335430834727162	-0.0058737387877644	n/a
LOFC2	-0.0065418954588735	0.0335243755377581	-0.0034688302140212	n/a
LOFC3	-0.0101018484200602	0.033667529699125	-0.0012140500299565	n/a
LOFC4	-0.0154751305646617	0.0336661929128409	0.0018161630157468	n/a
LOFC5	-0.0199671958420195	0.0333406269544356	0.0043333538190634	n/a
LOFC6	-0.024869563168834	0.0336202568197417	0.0068357657306236	n/a
LOFC7	-0.0292576668454761	0.0338093488698731	0.0087659652721019	n/a
LOFC8	-0.0343039707493118	0.0335257142167145	0.01185891013866	n/a
LSMA1	-0.0304955804890405	0.0087878012803292	-0.0035936233236268	n/a
LSMA2	-0.0293137630303914	0.0076113291970895	-0.0005510708488837	n/a
LSMA3	-0.0282737626626487	0.0076113276735958	0.0035978659189414	n/a
LSMA4	-0.0277064899710798	0.0065686547405348	0.0070092124285495	n/a
LSMA5	-0.0267137620755543	0.0054434634443872	0.0100517672551211	n/a
LSMA6	-0.0259101250373957	0.0051870535511783	0.01309431933787	n/a
LSMA7	-0.016321032078676	-0.0033163194425833	0.046987940325508	n/a
LSMA8	-0.0149828497014182	-0.003316318799376	0.0499241095788891	n/a
LSMA9	-0.0138955769312634	-0.0043163212957758	0.0535127633935871	n/a
LSMA10	-0.0133101221101171	-0.0053163216600889	0.0564489329409962	n/a
LSMA11	-0.0123064853197336	-0.0053163197817872	0.0595482252039254	n/a
LSMA12	-0.0112192119798	-0.0063163196759906	0.0626475140556508	n/a
LSMA13	-0.0104664845612191	-0.0073163220088897	0.066888648536186	n/a
LSMA14	-0.009295575780648	-0.008316321035189	0.0706404202666338	n/a
LACN1	-0.0003233312876555	0.018393831090191	0.0258124136256296	n/a
LACN2	-0.0049332895716952	0.0182312887182526	0.0247317888796259	n/a
LACN3	-0.0100041336798147	0.017469256440262	0.0247930019710494	n/a
LACN4	-0.0155390696852957	0.0173879799509731	0.0233861353886068	n/a
LACN5	-0.0262671662775369	0.0166948242271565	0.0223861369681389	n/a
LACN6	-0.0318671681931058	0.0162001240538562	0.0223861382454088	n/a
LACN8	-0.0427794811527049	0.0156676581844794	0.0208892851283663	n/a
LPCN2	-0.008282598151956	-0.0534168422312589	0.0109894991514017	n/a
LPCN3	-0.0120643797963192	-0.0569433111546997	0.0104788579810062	n/a
LPCN4	-0.0165807443579611	-0.0606147409403654	0.0101526170757795	n/a
LPCN5	-0.0200934729423942	-0.0639468963910704	0.0101526189000882	n/a
LPCN6	-0.0243589294514612	-0.068335589896979	0.0091738930509243	n/a
LPCN7	-0.0281225654890266	-0.0718302941675645	0.0091738937339489	n/a
LPCN8	-0.0323880211320819	-0.075418088231683	0.0075426892703486	n/a
ROFC1	0.0045177080518645	0.0220289993215939	-0.0120253739167015	n/a
